"block_id","user_std","date_clean","lat","long","type_house_std","raise_dog_house","number_dog_house","number_dog_vaccinated_2024","number_dog_vaccinated_sweep"
"1.16.4-76","VP02",2024-12-14 10:18:55.318733,"-16.525711399999999","-71.4810236","LV",NA,0,0,0
"1.12.5-32","VP08",2024-12-14 10:18:58.627913,"-16.486088500000001","-71.489219599999998","LV",NA,0,0,0
"1.16.4-76","VP02",2024-12-14 10:19:02.418889,"-16.5257577","-71.480949300000006","LV",NA,0,0,0
"1.12.5-33","VP08",2024-12-14 10:19:02.884486,"-16.486058199999999","-71.489237700000004","LV",NA,0,0,0
"1.12.5-33","VP08",2024-12-14 10:19:07.492614,"-16.4860556","-71.489238799999995","D",NA,0,0,0
"1.16.4-79","VP02",2024-12-14 10:19:08.03536,"-16.525753399999999","-71.480956899999995","C",NA,0,0,0
"1.12.5-34","VP08",2024-12-14 10:19:11.735005,"-16.486052000000001","-71.489239299999994","C",NA,0,0,0
"1.12.5-35","VP08",2024-12-14 10:19:16.341618,"-16.486054500000002","-71.489236399999996","P","no",0,0,0
"1.16.4-79","VP02",2024-12-14 10:19:25.55037,"-16.525748400000001","-71.480975900000004","C",NA,0,0,0
"1.12.5-77","VP07",2024-12-14 10:19:34.985784,"-16.489501400000002","-71.495125700000003","P","si",2,0,2
"1.12.5-78","VP07",2024-12-14 10:19:47.102032,"-16.489477399999998","-71.495118300000001","C",NA,0,0,0
"1.16.14-32","VP03",2024-12-14 10:20:14.561751,"-16.5334371","-71.475185400000001","P","si",6,6,3
"1.12.5-31","VP08",2024-12-14 10:20:59.51222,"-16.486232000000001","-71.488987899999998","LV",NA,0,0,0
"1.12.5-31","VP08",2024-12-14 10:21:03.836071,"-16.486221499999999","-71.488965699999994","LV",NA,0,0,0
"1.12.1-34","VP01",2024-12-14 10:21:06.952813,"-16.514572999999999","-71.490792299999995","P","si",1,1,0
"1.12.5-31","VP08",2024-12-14 10:21:08.310347,"-16.486219800000001","-71.488950399999993","LV",NA,0,0,0
"1.12.5-31","VP08",2024-12-14 10:21:13.531827,"-16.486218900000001","-71.488914600000001","C",NA,0,0,0
"1.16.14-30","VP03",2024-12-14 10:22:20.328309,"-16.533411900000001","-71.475246799999994","D",NA,0,0,0
"1.12.5-29","VP08",2024-12-14 10:22:28.817169,"-16.486174399999999","-71.488548699999996","P","si",6,6,0
"1.5.1-6","VP06",2024-12-14 10:22:30.66841,"-16.476821099999999","-71.475136199999994","P","si",2,0,1
"1.16.14-34","VP03",2024-12-14 10:22:52.981474,"-16.533390600000001","-71.475221199999993","D",NA,0,0,0
"1.12.5-29","VP08",2024-12-14 10:22:56.929641,"-16.486266700000002","-71.488270099999994","LV",NA,0,0,0
"1.16.14-33","VP03",2024-12-14 10:22:57.79312,"-16.533387999999999","-71.475224800000007","D",NA,0,0,0
"1.12.5-23","VP08",2024-12-14 10:23:04.182083,"-16.486306800000001","-71.488243800000006","C",NA,0,0,0
"1.16.14-36","VP03",2024-12-14 10:23:06.146682,"-16.533391600000002","-71.475217900000004","R",NA,0,0,0
"1.12.5-23","VP08",2024-12-14 10:23:10.202773,"-16.486321400000001","-71.488228500000005","LV",NA,0,0,0
"1.12.5-23","VP08",2024-12-14 10:23:15.493968,"-16.486327800000002","-71.488231600000006","LV",NA,0,0,0
"1.16.14-35","VP03",2024-12-14 10:23:18.376199,"-16.5333921","-71.475214300000005","C",NA,0,0,0
"1.12.5-23","VP08",2024-12-14 10:23:20.516709,"-16.4863286","-71.488244300000005","LV",NA,0,0,0
"1.16.14-39","VP03",2024-12-14 10:23:24.582155,"-16.533393","-71.475213199999999","LV",NA,0,0,0
"1.12.5-23","VP08",2024-12-14 10:23:25.956193,"-16.486328700000001","-71.488253499999999","LV",NA,0,0,0
"1.5.1-7","VP06",2024-12-14 10:23:31.447494,"-16.476828600000001","-71.474777900000007","C",NA,0,0,0
"1.12.5-23","VP08",2024-12-14 10:23:32.161833,"-16.4863377","-71.488259099999993","C",NA,0,0,0
"1.12.5-29","VP08",2024-12-14 10:23:42.291425,"-16.4864122","-71.488252700000004","C",NA,0,0,0
"1.12.5-29","VP08",2024-12-14 10:23:48.063811,"-16.486440900000002","-71.488252599999996","C",NA,0,0,0
"1.12.5-29","VP08",2024-12-14 10:23:54.683351,"-16.4864687","-71.488262899999995","P","si",1,1,0
"1.5.1-7","VP06",2024-12-14 10:24:04.21533,"-16.476893499999999","-71.474732200000005","P","no",0,0,0
"1.5.1-6","VP06",2024-12-14 10:24:30.069628,"-16.4770033","-71.474694200000002","C",NA,0,0,0
"1.12.5-77","VP07",2024-12-14 10:24:43.110274,"-16.4894456","-71.495095000000006","P","si",1,0,1
"1.5.1-7","VP06",2024-12-14 10:24:52.159432,"-16.477044599999999","-71.4746375","C",NA,0,0,0
"1.5.1-6","VP06",2024-12-14 10:25:12.084967,"-16.477132699999999","-71.474565200000001","C",NA,0,0,0
"1.5.1-8","VP06",2024-12-14 10:25:24.932412,"-16.4771854","-71.474553","C",NA,0,0,0
"1.5.1-8","VP06",2024-12-14 10:25:37.381631,"-16.4772234","-71.474552099999997","C",NA,0,0,0
"1.5.1-5","VP06",2024-12-14 10:26:00.971255,"-16.4773727","-71.474462500000001","C",NA,0,0,0
"1.5.1-5","VP06",2024-12-14 10:26:13.603311,"-16.477383199999998","-71.4744125","P","no",0,0,0
"1.12.1-34","VP01",2024-12-14 10:26:14.840162,"-16.5154654","-71.488276099999993","D",NA,0,0,0
"1.5.1-5","VP06",2024-12-14 10:26:36.928749,"-16.4774773","-71.474342699999994","C",NA,0,0,0
"1.5.1-5","VP06",2024-12-14 10:26:55.277592,"-16.477563700000001","-71.474241699999993","C",NA,0,0,0
"1.5.1-5","VP06",2024-12-14 10:27:06.036316,"-16.4775809","-71.474175000000002","LV",NA,0,0,0
"1.5.1-5","VP06",2024-12-14 10:27:32.402725,"-16.4776372","-71.474038199999995","P","si",3,3,0
"1.16.4-79","VP02",2024-12-14 10:27:51.450493,"-16.5256802","-71.481436000000002","DOG_ANOTHER_AREA",NA,1,0,1
"1.12.1-35","VP01",2024-12-14 10:27:53.073139,"-16.515465299999999","-71.488220200000001","C",NA,0,0,0
"1.5.1-5","VP06",2024-12-14 10:27:54.890479,"-16.477613300000002","-71.473979400000005","P","si",1,1,0
"1.5.1-5","VP06",2024-12-14 10:28:40.987907,"-16.4777044","-71.473703099999994","C",NA,0,0,0
"1.12.1-35","VP01",2024-12-14 10:29:10.053996,"-16.515468800000001","-71.488268399999995","C",NA,0,0,0
"1.12.1-35","VP01",2024-12-14 10:29:20.678442,"-16.515485699999999","-71.488289100000003","P","no",0,0,0
"1.16.14-37","VP03",2024-12-14 10:29:54.009419,"-16.533343800000001","-71.474895399999994","D",NA,0,0,0
"1.12.5-26","VP08",2024-12-14 10:31:39.252153,"-16.486551500000001","-71.488319099999998","P","si",1,0,1
"1.5.1-8","VP06",2024-12-14 10:32:48.665784,"-16.477763599999999","-71.473729899999995","P","si",3,3,0
"1.12.5-23","VP08",2024-12-14 10:32:49.998599,"-16.486681099999998","-71.488221699999997","LV",NA,0,0,0
"1.12.5-29","VP08",2024-12-14 10:33:02.952935,"-16.486711499999998","-71.488238499999994","P","si",1,1,0
"1.12.5-29","VP08",2024-12-14 10:33:21.915569,"-16.486798100000001","-71.488230099999996","P","si",2,0,0
"1.16.14-40","VP03",2024-12-14 10:33:27.273701,"-16.533280900000001","-71.476246700000004","LV",NA,0,0,0
"1.5.1-5","VP06",2024-12-14 10:33:33.951751,"-16.477831699999999","-71.473635799999997","C",NA,0,0,0
"1.5.1-5","VP06",2024-12-14 10:33:52.234882,"-16.477879900000001","-71.473565899999997","C",NA,0,0,0
"1.16.14-38","VP03",2024-12-14 10:33:52.550445,"-16.533042200000001","-71.476350600000004","D",NA,0,0,0
"1.5.1-8","VP06",2024-12-14 10:34:27.735039,"-16.477941600000001","-71.4734713","P","si",2,2,0
"1.12.5-26","VP08",2024-12-14 10:34:28.517645,"-16.486715199999999","-71.488099099999999","LV",NA,0,0,0
"1.12.5-26","VP08",2024-12-14 10:34:32.527005,"-16.4867107","-71.488075600000002","LV",NA,0,0,0
"1.12.5-26","VP08",2024-12-14 10:34:37.715734,"-16.4867141","-71.488033599999994","C",NA,0,0,0
"1.12.5-24","VP08",2024-12-14 10:34:46.099114,"-16.486720099999999","-71.487977400000005","C",NA,0,0,0
"1.5.1-8","VP06",2024-12-14 10:35:25.450889,"-16.477939200000002","-71.473461700000001","LV",NA,0,0,0
"1.16.11-19","VP03",2024-12-14 10:35:48.740384,"-16.532722","-71.476953199999997","D",NA,0,0,0
"1.16.11-20","VP03",2024-12-14 10:36:02.774131,"-16.532712499999999","-71.477118099999998","D",NA,0,0,0
"1.5.1-5","VP06",2024-12-14 10:36:05.9923,"-16.477980299999999","-71.473450499999998","C",NA,0,0,0
"1.12.5-72","VP07",2024-12-14 10:36:06.650611,"-16.489235699999998","-71.494641900000005","P","si",4,0,4
"1.5.1-5","VP06",2024-12-14 10:36:37.171213,"-16.4781288","-71.473327900000001","LV",NA,0,0,0
"1.12.5-24","VP08",2024-12-14 10:36:38.34093,"-16.486751699999999","-71.487896500000005","P","si",1,0,1
"1.16.11-20","VP03",2024-12-14 10:36:46.00018,"-16.5327232","-71.477388399999995","C",NA,0,0,0
"1.5.1-8","VP06",2024-12-14 10:36:47.667712,"-16.478146200000001","-71.473323800000003","C",NA,0,0,0
"1.12.5-23","VP08",2024-12-14 10:36:52.845881,"-16.486718700000001","-71.487925599999997","P","si",1,0,1
"1.5.1-5","VP06",2024-12-14 10:37:15.27829,"-16.4783106","-71.473187499999995","C",NA,0,0,0
"1.5.1-8","VP06",2024-12-14 10:37:28.092529,"-16.478362199999999","-71.473163400000004","C",NA,0,0,0
"1.5.1-8","VP06",2024-12-14 10:37:40.954124,"-16.478412500000001","-71.473060700000005","C",NA,0,0,0
"1.16.11-25","VP03",2024-12-14 10:37:59.125879,"-16.532762699999999","-71.4779056","P","si",2,2,0
"1.12.5-78","VP07",2024-12-14 10:38:07.697633,"-16.489519600000001","-71.495056599999998","C",NA,0,0,0
"1.12.5-78","VP07",2024-12-14 10:39:15.181311,"-16.4893945","-71.495316799999998","C",NA,0,0,0
"1.5.1-8","VP06",2024-12-14 10:39:20.198745,"-16.478582800000002","-71.4729435","P","si",5,5,0
"1.5.1-5","VP06",2024-12-14 10:39:42.834463,"-16.4785802","-71.472886599999995","C",NA,0,0,0
"1.12.5-78","VP07",2024-12-14 10:40:27.369075,"-16.489615300000001","-71.495386999999994","C",NA,0,0,0
"1.12.5-80","VP07",2024-12-14 10:40:35.318963,"-16.4896128","-71.495384599999994","C",NA,0,0,0
"1.16.11-26","VP03",2024-12-14 10:40:43.681914,"-16.532836499999998","-71.479104899999996","LP",NA,0,0,0
"1.12.5-78","VP07",2024-12-14 10:41:09.885421,"-16.489812799999999","-71.495391400000003","C",NA,0,0,0
"1.5.1-8","VP06",2024-12-14 10:41:39.607006,"-16.478642300000001","-71.472901500000006","P","si",3,0,3
"1.12.5-80","VP07",2024-12-14 10:42:05.502649,"-16.489733600000001","-71.495468200000005","C",NA,0,0,0
"1.12.5-78","VP07",2024-12-14 10:42:09.485593,"-16.489753","-71.495393300000003","C",NA,0,0,0
"1.12.5-80","VP07",2024-12-14 10:43:32.049507,"-16.490084700000001","-71.495395000000002","P","si",1,1,0
"1.12.5-78","VP07",2024-12-14 10:43:54.000251,"-16.490090299999999","-71.495337599999999","C",NA,0,0,0
"1.16.4-79","VP02",2024-12-14 10:44:00.449762,"-16.5258073","-71.481447399999993","D",NA,0,0,0
"1.16.4-79","VP02",2024-12-14 10:44:08.933577,"-16.5258307","-71.481320499999995","C",NA,0,0,0
"1.16.4-82","VP02",2024-12-14 10:44:20.482931,"-16.525876400000001","-71.481279599999993","C",NA,0,0,0
"1.16.4-82","VP02",2024-12-14 10:44:25.217509,"-16.525875599999999","-71.481289899999993","C",NA,0,0,0
"1.12.5-26","VP08",2024-12-14 10:44:35.000073,"-16.4867484","-71.487791400000006","P","no",0,0,0
"1.16.4-82","VP02",2024-12-14 10:44:39.632695,"-16.525911799999999","-71.481307900000004","C",NA,0,0,0
"1.12.1-35","VP01",2024-12-14 10:44:40.534885,"-16.515456","-71.490978200000001","P","si",2,2,2
"1.12.5-26","VP08",2024-12-14 10:44:44.597089,"-16.4867463","-71.487764100000007","P","si",2,0,2
"1.12.5-78","VP07",2024-12-14 10:44:54.1569,"-16.490113900000001","-71.495269899999997","C",NA,0,0,0
"1.12.5-26","VP08",2024-12-14 10:44:56.175178,"-16.486737900000001","-71.487715399999999","P","no",0,0,0
"1.12.5-80","VP07",2024-12-14 10:44:58.191516,"-16.4901135","-71.495276700000005","C",NA,0,0,0
"1.12.5-26","VP08",2024-12-14 10:45:06.507036,"-16.486743199999999","-71.487645299999997","C",NA,0,0,0
"1.12.5-26","VP08",2024-12-14 10:45:11.38184,"-16.486739100000001","-71.487624699999998","P","no",0,0,0
"1.12.5-26","VP08",2024-12-14 10:46:28.74489,"-16.486832700000001","-71.487751200000005","P","si",2,2,0
"1.12.5-26","VP08",2024-12-14 10:46:42.202221,"-16.486755500000001","-71.487701000000001","P","si",1,1,0
"1.12.5-26","VP08",2024-12-14 10:46:54.708834,"-16.4867545","-71.487699300000003","LV",NA,0,0,0
"1.12.5-26","VP08",2024-12-14 10:46:57.586786,"-16.486754600000001","-71.487701099999995","R",NA,0,0,0
"1.12.5-26","VP08",2024-12-14 10:47:06.303769,"-16.486755899999999","-71.487699300000003","C",NA,0,0,0
"1.16.4-82","VP02",2024-12-14 10:48:10.718794,"-16.525988699999999","-71.481516299999996","P","si",1,1,0
"1.12.5-24","VP08",2024-12-14 10:50:09.035165,"-16.486737000000002","-71.487571299999999","C",NA,0,0,0
"1.12.5-24","VP08",2024-12-14 10:50:15.355297,"-16.4867536","-71.487570300000002","C",NA,0,0,0
"1.12.5-24","VP08",2024-12-14 10:50:19.879293,"-16.4867542","-71.4875665","C",NA,0,0,0
"1.12.5-24","VP08",2024-12-14 10:50:24.135999,"-16.4867448","-71.487543200000005","P","si",2,2,0
"1.12.5-26","VP08",2024-12-14 10:50:49.430676,"-16.486729100000002","-71.487525500000004","P","si",4,4,0
"1.12.1-34","VP01",2024-12-14 10:50:51.270144,"-16.515457900000001","-71.490976000000003","C",NA,0,0,0
"1.16.4-83","VP02",2024-12-14 10:51:30.71144,"-16.525199499999999","-71.481672700000004","C",NA,0,0,0
"1.12.5-22","VP08",2024-12-14 10:51:39.041787,"-16.486727900000002","-71.487302299999996","C",NA,0,0,0
"1.16.4-83","VP02",2024-12-14 10:51:39.928178,"-16.5252193","-71.481641400000001","C",NA,0,0,0
"1.12.5-22","VP08",2024-12-14 10:51:46.976494,"-16.486734800000001","-71.487251000000001","C",NA,0,0,0
"1.12.5-22","VP08",2024-12-14 10:51:51.433386,"-16.486737000000002","-71.487226699999994","P","si",2,2,0
"1.16.4-83","VP02",2024-12-14 10:52:02.278614,"-16.525168799999999","-71.481571900000006","C",NA,0,0,0
"1.16.4-83","VP02",2024-12-14 10:52:11.562417,"-16.525172699999999","-71.481594599999994","D",NA,0,0,0
"1.16.4-83","VP02",2024-12-14 10:52:19.828724,"-16.525169000000002","-71.481589900000003","D",NA,0,0,0
"1.12.5-24","VP08",2024-12-14 10:52:19.966381,"-16.486735199999998","-71.487234799999996","D",NA,0,0,0
"1.16.4-83","VP02",2024-12-14 10:52:26.44606,"-16.525169099999999","-71.481594200000004","D",NA,0,0,0
"1.12.5-24","VP08",2024-12-14 10:52:26.620438,"-16.486737300000001","-71.487220300000004","LV",NA,0,0,0
"1.12.5-26","VP08",2024-12-14 10:52:30.17961,"-16.4867393","-71.487183999999999","LV",NA,0,0,0
"1.16.4-78","VP02",2024-12-14 10:52:36.129861,"-16.525169399999999","-71.481587000000005","P","no",0,0,0
"1.16.4-78","VP02",2024-12-14 10:52:45.194724,"-16.5251679","-71.481581199999994","C",NA,0,0,0
"1.16.4-78","VP02",2024-12-14 10:52:49.395125,"-16.5251591","-71.481569199999996","C",NA,0,0,0
"1.16.4-78","VP02",2024-12-14 10:52:53.862311,"-16.5251527","-71.481567799999993","C",NA,0,0,0
"1.16.4-78","VP02",2024-12-14 10:53:00.094697,"-16.525145500000001","-71.481562100000005","LV",NA,0,0,0
"1.16.11-32","VP03",2024-12-14 10:55:22.292126,"-16.533906300000002","-71.481972799999994","P","si",2,2,0
"1.5.1-8","VP06",2024-12-14 10:55:25.354953,"-16.478629300000001","-71.472576000000004","C",NA,0,0,0
"1.16.11-33","VP03",2024-12-14 10:55:38.063452,"-16.533912900000001","-71.481981500000003","D",NA,0,0,0
"1.16.11-31","VP03",2024-12-14 10:55:56.775153,"-16.533926999999998","-71.481983499999998","P","si",2,2,0
"1.16.11-6","VP03",2024-12-14 10:56:33.947172,"-16.533928899999999","-71.481986199999994","P","si",3,3,0
"1.16.4-83","VP02",2024-12-14 10:56:58.367722,"-16.524959800000001","-71.481681600000002","P","no",0,0,0
"1.16.4-83","VP02",2024-12-14 10:57:06.817805,"-16.524923099999999","-71.481735999999998","C",NA,0,0,0
"1.16.4-78","VP02",2024-12-14 10:57:13.967475,"-16.524917299999998","-71.481744800000001","D",NA,0,0,0
"1.16.4-78","VP02",2024-12-14 10:57:22.698465,"-16.524931800000001","-71.481760199999997","C",NA,0,0,0
"1.5.1-8","VP06",2024-12-14 10:58:02.20286,"-16.478685500000001","-71.472632500000003","D",NA,0,0,0
"1.5.1-5","VP06",2024-12-14 10:58:14.904452,"-16.4787766","-71.472575300000003","C",NA,0,0,0
"1.16.4-83","VP02",2024-12-14 10:58:16.770957,"-16.524823699999999","-71.481700799999999","C",NA,0,0,0
"1.16.4-78","VP02",2024-12-14 10:58:22.754929,"-16.524782600000002","-71.481701099999995","D",NA,0,0,0
"1.16.11-29","VP03",2024-12-14 10:58:23.326305,"-16.533976899999999","-71.482139700000005","P","si",3,3,0
"1.16.4-78","VP02",2024-12-14 10:58:26.621646,"-16.5247581","-71.481695900000005","C",NA,0,0,0
"1.16.11-30","VP03",2024-12-14 10:58:49.299783,"-16.534035899999999","-71.481954599999995","C",NA,0,0,0
"1.16.11-8","VP03",2024-12-14 10:59:06.758505,"-16.534026900000001","-71.481966299999996","P","si",1,1,0
"1.16.4-47","VP02",2024-12-14 10:59:28.477808,"-16.524370099999999","-71.481890199999995","C",NA,0,0,0
"1.16.11-28","VP03",2024-12-14 10:59:31.793418,"-16.5340098","-71.481974300000005","C",NA,0,0,0
"1.16.4-47","VP02",2024-12-14 10:59:37.312171,"-16.5243489","-71.481888600000005","C",NA,0,0,0
"1.5.1-5","VP06",2024-12-14 10:59:41.812248,"-16.479051399999999","-71.472216000000003","C",NA,0,0,0
"1.12.5-24","VP08",2024-12-14 10:59:42.324991,"-16.486692900000001","-71.486702199999996","C",NA,0,0,0
"1.16.11-27","VP03",2024-12-14 10:59:45.167029,"-16.534013600000002","-71.481974500000007","P","si",1,1,1
"1.12.5-24","VP08",2024-12-14 10:59:46.649341,"-16.486702699999999","-71.486727400000007","C",NA,0,0,0
"1.16.11-21","VP03",2024-12-14 11:00:14.186338,"-16.534013399999999","-71.481974300000005","D",NA,0,0,0
"1.5.1-5","VP06",2024-12-14 11:00:15.076659,"-16.479168000000001","-71.472105900000003","LV",NA,0,0,0
"1.5.1-5","VP06",2024-12-14 11:00:44.578184,"-16.479331599999998","-71.472057899999996","C",NA,0,0,0
"1.12.5-24","VP08",2024-12-14 11:00:58.2202,"-16.486697400000001","-71.486824100000007","P","si",2,2,0
"1.16.11-34","VP03",2024-12-14 11:01:04.231382,"-16.534016300000001","-71.4819818","P","si",1,1,0
"1.5.1-5","VP06",2024-12-14 11:01:09.284611,"-16.479370800000002","-71.471985399999994","C",NA,0,0,0
"1.12.5-24","VP08",2024-12-14 11:01:18.21134,"-16.486726999999998","-71.486775600000001","C",NA,0,0,0
"1.5.1-8","VP06",2024-12-14 11:01:25.916914,"-16.4794315","-71.4718661","C",NA,0,0,0
"1.5.4-16","VP04",2024-12-14 11:01:27.216771,"-16.469117900000001","-71.481914099999997","P","si",11,0,11
"1.16.11-35","VP03",2024-12-14 11:01:33.0506,"-16.534013099999999","-71.481979600000003","P","si",1,1,0
"1.12.5-25","VP08",2024-12-14 11:01:37.373297,"-16.486730000000001","-71.486777700000005","LV",NA,0,0,0
"1.5.1-8","VP06",2024-12-14 11:01:45.05203,"-16.479568","-71.471849399999996","C",NA,0,0,0
"1.12.5-25","VP08",2024-12-14 11:01:48.168059,"-16.486730000000001","-71.486777399999994","C",NA,0,0,0
"1.12.5-25","VP08",2024-12-14 11:01:56.601205,"-16.486730000000001","-71.486777200000006","LP",NA,0,0,0
"1.12.1-34","VP01",2024-12-14 11:02:02.820086,"-16.515467999999998","-71.490985199999997","D",NA,0,0,0
"1.5.1-5","VP06",2024-12-14 11:02:07.180172,"-16.4796969","-71.471736899999996","C",NA,0,0,0
"1.12.5-30","VP08",2024-12-14 11:02:13.80068,"-16.486729799999999","-71.486776599999999","LP",NA,0,0,0
"1.12.1-35","VP01",2024-12-14 11:02:15.110139,"-16.515462299999999","-71.490983200000002","D",NA,0,0,0
"1.5.1-5","VP06",2024-12-14 11:02:19.072056,"-16.479766900000001","-71.471699599999994","C",NA,0,0,0
"1.12.1-35","VP01",2024-12-14 11:02:21.129428,"-16.515459499999999","-71.490983700000001","D",NA,0,0,0
"1.12.1-34","VP01",2024-12-14 11:02:25.287106,"-16.515463100000002","-71.490984499999996","P","si",1,1,0
"1.5.1-5","VP06",2024-12-14 11:02:31.199869,"-16.4798163","-71.471628999999993","C",NA,0,0,0
"1.12.1-34","VP01",2024-12-14 11:02:37.460051,"-16.5154614","-71.490985600000002","C",NA,0,0,0
"1.5.1-2","VP06",2024-12-14 11:02:48.880967,"-16.4799012","-71.4715518","LV",NA,0,0,0
"1.12.1-35","VP01",2024-12-14 11:03:03.536662,"-16.515458299999999","-71.490979499999995","P","no",0,0,0
"1.5.1-2","VP06",2024-12-14 11:03:06.961132,"-16.480020199999998","-71.471498699999998","C",NA,0,0,0
"1.16.11-36","VP03",2024-12-14 11:03:09.390726,"-16.534011499999998","-71.481971700000003","C",NA,0,0,0
"1.12.1-35","VP01",2024-12-14 11:03:12.215455,"-16.515460699999998","-71.490980100000002","P","si",3,2,0
"1.16.11-37","VP03",2024-12-14 11:03:17.668376,"-16.534012100000002","-71.481973600000003","D",NA,0,0,0
"1.16.11-38","VP03",2024-12-14 11:03:23.131186,"-16.534011","-71.481975399999996","P","si",2,2,0
"1.5.1-2","VP06",2024-12-14 11:03:38.243557,"-16.4801644","-71.471422200000006","C",NA,0,0,0
"1.12.5-24","VP08",2024-12-14 11:03:38.476445,"-16.4867673","-71.486632499999999","P","si",2,0,2
"1.12.5-25","VP08",2024-12-14 11:03:49.487666,"-16.486773599999999","-71.486645100000004","P","si",1,1,0
"1.12.5-120","VP07",2024-12-14 11:04:42.609304,"-16.4909645","-71.495640399999999","P","si",4,0,4
"1.5.1-2","VP06",2024-12-14 11:06:35.216408,"-16.480236600000001","-71.4714125","P","si",4,0,4
"1.16.4-89","VP02",2024-12-14 11:06:53.736427,"-16.524512399999999","-71.482177800000002","DOG_ANOTHER_AREA",NA,2,0,2
"1.16.4-47","VP02",2024-12-14 11:07:08.837196,"-16.5245085","-71.482144599999998","DOG_ANOTHER_AREA",NA,1,0,1
"1.12.5-25","VP08",2024-12-14 11:07:12.254391,"-16.486709000000001","-71.4866344","C",NA,0,0,0
"1.12.5-25","VP08",2024-12-14 11:07:16.32864,"-16.4867098","-71.486631900000006","C",NA,0,0,0
"1.12.5-25","VP08",2024-12-14 11:10:51.953467,"-16.486572800000001","-71.486406799999997","P","si",1,0,1
"1.16.4-47","VP02",2024-12-14 11:10:56.612515,"-16.5240011","-71.482370799999998","LV",NA,0,0,0
"1.16.4-46","VP02",2024-12-14 11:11:23.979845,"-16.523939299999999","-71.482408899999996","C",NA,0,0,0
"1.16.4-46","VP02",2024-12-14 11:11:35.330098,"-16.523948699999998","-71.482408399999997","LV",NA,0,0,0
"1.12.1-34","VP01",2024-12-14 11:11:39.036773,"-16.515463499999999","-71.490985699999996","P","si",2,2,0
"1.16.4-46","VP02",2024-12-14 11:11:39.76379,"-16.523950200000002","-71.482406900000001","LV",NA,0,0,0
"1.16.4-46","VP02",2024-12-14 11:11:43.662135,"-16.523941499999999","-71.482406400000002","LV",NA,0,0,0
"1.16.4-47","VP02",2024-12-14 11:11:49.962857,"-16.523946299999999","-71.482406699999999","P","no",0,0,0
"1.16.4-47","VP02",2024-12-14 11:11:56.495662,"-16.523943800000001","-71.482408000000007","D",NA,0,0,0
"1.16.4-47","VP02",2024-12-14 11:12:03.846694,"-16.5239446","-71.482408800000002","P","si",1,0,1
"1.12.1-34","VP01",2024-12-14 11:12:59.742045,"-16.515479599999999","-71.490989799999994","P","no",0,0,0
"1.12.5-80","VP07",2024-12-14 11:13:10.126459,"-16.4906769","-71.495848499999994","P","no",0,0,0
"1.16.4-38","VP02",2024-12-14 11:13:11.999385,"-16.5238637","-71.482370299999999","P","si",1,1,0
"1.12.5-80","VP07",2024-12-14 11:13:50.025849,"-16.4906717","-71.495901700000005","C",NA,0,0,0
"1.12.5-80","VP07",2024-12-14 11:14:24.728001,"-16.490586100000002","-71.496034100000003","D",NA,0,0,0
"1.5.1-2","VP06",2024-12-14 11:14:29.284863,"-16.480461600000002","-71.471316700000003","P","si",2,2,0
"1.5.1-4","VP06",2024-12-14 11:15:08.178285,"-16.480463","-71.471262100000004","P","si",3,0,0
"1.5.1-2","VP06",2024-12-14 11:15:52.08659,"-16.480517500000001","-71.471189800000005","C",NA,0,0,0
"1.12.5-80","VP07",2024-12-14 11:16:03.157361,"-16.490272600000001","-71.496209199999996","P","si",1,0,1
"1.5.1-2","VP06",2024-12-14 11:16:08.216354,"-16.480570799999999","-71.471174099999999","C",NA,0,0,0
"1.5.1-2","VP06",2024-12-14 11:16:28.5851,"-16.480753","-71.471144899999999","C",NA,0,0,0
"1.5.1-2","VP06",2024-12-14 11:16:44.634292,"-16.4808384","-71.471082199999998","D",NA,0,0,0
"1.5.1-2","VP06",2024-12-14 11:17:06.610964,"-16.4809454","-71.471002100000007","C",NA,0,0,0
"1.5.1-2","VP06",2024-12-14 11:17:28.229242,"-16.481019199999999","-71.470905000000002","C",NA,0,0,0
"1.12.5-24","VP08",2024-12-14 11:17:34.969878,"-16.486707899999999","-71.486491799999996","P","si",3,3,0
"1.12.1-34","VP01",2024-12-14 11:17:40.486742,"-16.51548","-71.490988599999994","C",NA,0,0,0
"1.12.1-35","VP01",2024-12-14 11:17:54.920803,"-16.515425","-71.490983999999997","C",NA,0,0,0
"1.12.1-35","VP01",2024-12-14 11:18:02.654615,"-16.515434299999999","-71.490984800000007","D",NA,0,0,0
"1.5.1-2","VP06",2024-12-14 11:18:04.796509,"-16.4812598","-71.470851400000001","C",NA,0,0,0
"1.12.1-35","VP01",2024-12-14 11:18:10.403801,"-16.515447900000002","-71.490985899999998","C",NA,0,0,0
"1.12.5-24","VP08",2024-12-14 11:18:19.201991,"-16.4865323","-71.486288200000004","C",NA,0,0,0
"1.12.1-35","VP01",2024-12-14 11:18:22.177734,"-16.5161929","-71.490973299999993","D",NA,0,0,0
"1.12.5-24","VP08",2024-12-14 11:18:26.737526,"-16.4865028","-71.486356400000005","LV",NA,0,0,0
"1.12.5-24","VP08",2024-12-14 11:18:31.145167,"-16.4864876","-71.486396099999993","C",NA,0,0,0
"1.12.1-34","VP01",2024-12-14 11:18:33.403595,"-16.516249999999999","-71.490972900000003","D",NA,0,0,0
"1.5.1-2","VP06",2024-12-14 11:19:08.748488,"-16.4812917","-71.470821700000002","P","si",3,3,0
