"block_id";"user_app";"date";"lat";"long";"type_house";"raise_dog_house";"number_dog_house";"number_dog_vaccinated_2024";"number_dog_vaccinated_sweep";"head_or_observe_dogs_inside_house";"multifamily";"cluster"
"1.8.14-23";"VP40";"2025-06-29T12:11:53.917539";"-16.434350800000001";"-71.516182999999998";"D";NA;NA;NA;NA;NA;"no";"cluster3"
"1.8.5-14";"VP41";"2025-06-29T12:12:04.980105";"-16.450959900000001";"-71.511846300000002";"P";"si";1;"0";1;NA;"no";"cluster3"
"1.8.14-23";"VP40";"2025-06-29T12:12:10.051269";"-16.4344246";"-71.516158099999998";"P";"si";2;"2";0;NA;"no";"cluster3"
"1.8.7-1";"VP33";"2025-06-29T12:13:48.254836";"-16.448053399999999";"-71.515743000000001";"P";"si";1;"0";1;NA;"no";"cluster3"
"1.8.25-1";"VP30";"2025-06-29T12:14:04.928360";"-16.437438499999999";"-71.520748600000005";"P";"si";2;"0";2;NA;"no";"cluster3"
"1.8.7-11";"VP33";"2025-06-29T12:14:20.570303";"-16.448031700000001";"-71.515700100000004";"P";"si";1;"0";1;NA;"no";"cluster3"
"1.8.4-1";"VP41";"2025-06-29T12:13:05.692934";"-16.450956900000001";"-71.511844300000007";"P";"si";2;"0";2;NA;"no";"cluster3"
"1.8.27-9";"VP38";"2025-06-29T12:15:13.475196";"-16.4337111";"-71.511300899999995";"P";"si";1;"0";1;NA;"no";"cluster3"
"1.8.25-1";"VP30";"2025-06-29T12:16:35.743684";"-16.437380399999999";"-71.520733800000002";"P";"si";3;"0";3;NA;"no";"cluster3"
"1.8.7-12";"VP33";"2025-06-29T12:19:41.841262";"-16.448038400000002";"-71.515701899999996";"P";"si";1;"0";1;NA;"no";"cluster3"
"1.8.2-8";"VP35";"2025-06-29T11:56:37.117595";"-16.450917400000002";"-71.509417099999993";"P";"si";5;"0";5;NA;"no";"cluster3"
"1.8.2-6";"VP35";"2025-06-29T11:12:08.482535";"-16.4531867";"-71.510776699999994";"P";"si";3;"3";0;NA;"no";"cluster3"
"1.8.2-8";"VP35";"2025-06-29T11:33:29.225220";"-16.451914200000001";"-71.509628800000002";"P";"si";7;"0";5;NA;"no";"cluster3"
"1.8.2-8";"VP35";"2025-06-29T11:27:41.830731";"-16.452136700000001";"-71.510148299999997";"P";"si";2;"1";1;NA;"no";"cluster3"
"1.8.2-8";"VP35";"2025-06-29T11:45:26.546662";"-16.451311700000002";"-71.509666699999997";"P";"si";1;"0";1;NA;"no";"cluster3"
"1.8.2-8";"VP35";"2025-06-29T11:49:01.412366";"-16.4511824";"-71.509672899999998";"P";"si";2;"0";1;NA;"no";"cluster3"
"1.8.2-8";"VP35";"2025-06-29T12:01:09.781962";"-16.450869999999998";"-71.509383299999996";"P";"si";2;"1";1;NA;"no";"cluster3"
"1.8.2-8";"VP35";"2025-06-29T12:09:46.523882";"-16.451083300000001";"-71.509343299999998";"P";"si";2;"0";2;NA;"no";"cluster3"
"1.8.2-8";"VP35";"2025-06-29T12:08:22.851145";"-16.4509033";"-71.509418299999993";"P";"si";2;"2";2;NA;"no";"cluster3"
"1.8.2-8";"VP35";"2025-06-29T12:18:55.069435";"-16.451381300000001";"-71.509270799999996";"P";"si";1;"0";1;NA;"no";"cluster3"
"1.8.2-8";"VP35";"2025-06-29T11:17:45.176441";"-16.452729999999999";"-71.51052";"P";"si";2;"0";1;NA;"no";"cluster3"
"1.8.32-11";"VP30";"2025-06-29T12:20:54.349161";"-16.437293499999999";"-71.520762599999998";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.25-1";"VP30";"2025-06-29T12:21:03.832811";"-16.4372966";"-71.520729599999996";"D";NA;NA;NA;NA;NA;"no";"cluster3"
"1.8.19-3";"VP32";"2025-06-29T12:20:56.948518";"-16.429843300000002";"-71.539033000000003";"P";"si";5;"0";3;NA;"no";"cluster3"
"1.8.32-11";"VP30";"2025-06-29T12:21:17.399068";"-16.437246999999999";"-71.520758299999997";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.25-1";"VP30";"2025-06-29T12:22:24.998988";"-16.437164299999999";"-71.520784300000003";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.31-3";"VP44";"2025-06-29T12:22:22.330821";"-16.442951900000001";"-71.521318600000001";"P";"si";2;"0";2;NA;"no";"cluster3"
"1.8.12-38";"VP42";"2025-06-29T12:22:40.660042";"-16.444576300000001";"-71.509138399999998";"DOG_ANOTHER_AREA";NA;5;"0";5;NA;"no";"cluster3"
"1.8.25-1";"VP30";"2025-06-29T12:23:06.362569";"-16.4370935";"-71.520810699999998";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.32-11";"VP30";"2025-06-29T12:23:26.873379";"-16.437000900000001";"-71.520888799999994";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.5-14";"VP41";"2025-06-29T12:23:10.145061";"-16.450618299999999";"-71.511686100000006";"P";"si";2;"1";1;NA;"no";"cluster3"
"1.8.11-16";"VP44";"2025-06-29T12:24:07.411783";"-16.442975199999999";"-71.521388799999997";"P";"si";2;"0";1;NA;"no";"cluster3"
"1.8.25-1";"VP30";"2025-06-29T12:25:16.591936";"-16.436852999999999";"-71.520918600000002";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.25-1";"VP30";"2025-06-29T12:25:24.571386";"-16.436862099999999";"-71.520929899999999";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.7-1";"VP33";"2025-06-29T12:25:58.317969";"-16.447666399999999";"-71.515978399999995";"P";"si";1;"0";1;NA;"no";"cluster3"
"1.8.14-23";"VP40";"2025-06-29T12:17:37.977860";"-16.434434899999999";"-71.515540799999997";"P";"si";6;"NS";6;NA;"no";"cluster3"
"1.8.5-15";"VP41";"2025-06-29T12:27:20.944122";"-16.450604299999998";"-71.511451800000003";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.27-9";"VP38";"2025-06-29T12:27:52.719716";"-16.433564700000002";"-71.511688399999997";"P";"si";3;"0";3;NA;"no";"cluster3"
"1.8.27-9";"VP38";"2025-06-29T12:29:09.829285";"-16.4335928";"-71.511658999999995";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.2-8";"VP35";"2025-06-29T12:24:55.690927";"-16.450995500000001";"-71.509120699999997";"P";"si";4;"0";4;NA;"no";"cluster3"
"1.8.2-8";"VP35";"2025-06-29T12:24:03.707100";"-16.451123299999999";"-71.509341699999993";"P";"si";1;"0";1;NA;"no";"cluster3"
"1.8.32-11";"VP30";"2025-06-29T12:30:41.157918";"-16.436742200000001";"-71.521249600000004";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.32-10";"VP30";"2025-06-29T12:30:52.525129";"-16.4368181";"-71.521342500000003";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.3-4";"VP35";"2025-06-29T12:32:21.931215";"-16.4513529";"-71.508988500000001";"P";"si";4;"0";3;NA;"no";"cluster3"
"1.8.28-8";"VP40";"2025-06-29T12:32:48.536805";"-16.4335521";"-71.515281999999999";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.28-8";"VP40";"2025-06-29T12:33:21.479947";"-16.433541699999999";"-71.515286700000004";"R";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.28-7";"VP40";"2025-06-29T12:34:28.515724";"-16.433541699999999";"-71.515286700000004";"P";"si";1;"NS";1;NA;"no";"cluster3"
"1.8.4-5";"VP41";"2025-06-29T12:35:12.947673";"-16.450824799999999";"-71.511216099999999";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.32-11";"VP30";"2025-06-29T12:35:15.736508";"-16.4369102";"-71.521798500000003";"P";"si";1;"0";1;NA;"no";"cluster3"
"1.8.32-10";"VP30";"2025-06-29T12:35:59.534886";"-16.436955099999999";"-71.521898399999998";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.28-7";"VP40";"2025-06-29T12:35:41.147330";"-16.433541699999999";"-71.515286700000004";"R";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.32-10";"VP30";"2025-06-29T12:37:16.140382";"-16.436892700000001";"-71.522110999999995";"P";"si";2;"2";0;NA;"no";"cluster3"
"1.8.27-9";"VP38";"2025-06-29T12:37:52.233999";"-16.433576200000001";"-71.511670699999996";"P";"si";3;"0";3;NA;"no";"cluster3"
"1.8.27-9";"VP38";"2025-06-29T12:38:59.390581";"-16.433496300000002";"-71.511712500000002";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.27-9";"VP38";"2025-06-29T12:39:28.751622";"-16.433240999999999";"-71.512286200000005";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.4-5";"VP41";"2025-06-29T12:39:25.780111";"-16.4503849";"-71.512153900000001";"P";"si";3;"2";1;NA;"no";"cluster3"
"1.8.7-11";"VP33";"2025-06-29T12:38:23.185762";"-16.447272000000002";"-71.515862999999996";"P";"si";5;"0";4;NA;"no";"cluster3"
"1.8.32-10";"VP30";"2025-06-29T12:42:44.508735";"-16.436886699999999";"-71.521816099999995";"P";"si";7;"0";7;NA;"no";"cluster3"
"1.8.7-1";"VP33";"2025-06-29T12:42:58.601012";"-16.447274799999999";"-71.515886100000003";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.7-1";"VP33";"2025-06-29T12:43:17.381361";"-16.4472767";"-71.515865000000005";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.2-7";"VP35";"2025-06-29T12:43:22.252454";"-16.4518883";"-71.510201100000003";"P";"si";1;"0";1;NA;"no";"cluster3"
"1.8.28-2";"VP40";"2025-06-29T12:43:57.697423";"-16.4340248";"-71.515125600000005";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.14-24";"VP40";"2025-06-29T12:45:04.563074";"-16.434034700000002";"-71.515037899999996";"P";"si";5;"NS";5;NA;"no";"cluster3"
"1.8.28-8";"VP40";"2025-06-29T12:45:36.373668";"-16.434024999999998";"-71.515051700000001";"P";"si";1;"1";1;NA;"no";"cluster3"
"1.8.26-2";"VP30";"2025-06-29T12:45:51.079309";"-16.437042300000002";"-71.521976300000006";"P";"si";1;"1";0;NA;"no";"cluster3"
"1.8.26-2";"VP30";"2025-06-29T12:47:47.638082";"-16.437062300000001";"-71.522297699999996";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.32-10";"VP30";"2025-06-29T12:48:51.812098";"-16.437177299999998";"-71.522549999999995";"D";NA;NA;NA;NA;NA;"no";"cluster3"
"1.8.27-11";"VP38";"2025-06-29T12:48:36.635311";"-16.4335515";"-71.512053100000003";"P";"si";1;"0";1;NA;"no";"cluster3"
"1.8.32-10";"VP30";"2025-06-29T12:50:48.920488";"-16.437230499999998";"-71.522651800000006";"P";"si";1;"0";1;NA;"no";"cluster3"
"1.8.27-11";"VP38";"2025-06-29T12:53:24.568984";"-16.433336300000001";"-71.512067500000001";"P";"si";2;"0";2;NA;"no";"cluster3"
"1.8.32-6";"VP30";"2025-06-29T12:53:45.007815";"-16.4372644";"-71.523039800000006";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.32-6";"VP30";"2025-06-29T12:55:58.743770";"-16.437189199999999";"-71.522710900000007";"P";"si";1;"0";1;NA;"no";"cluster3"
"1.8.27-11";"VP38";"2025-06-29T12:59:02.277852";"-16.433360700000001";"-71.512078700000004";"P";"si";2;"0";2;NA;"no";"cluster3"
"1.8.7-2";"VP33";"2025-06-29T12:59:05.379469";"-16.446612900000002";"-71.515956099999997";"P";"si";3;"0";3;NA;"no";"cluster3"
"1.8.7-10";"VP33";"2025-06-29T12:59:37.178166";"-16.446626699999999";"-71.515918299999996";"P";"si";3;"0";2;NA;"no";"cluster3"
"1.8.7-3";"VP33";"2025-06-29T13:00:26.274644";"-16.446626699999999";"-71.515918299999996";"P";"si";2;"0";2;NA;"no";"cluster3"
"1.8.12-59";"VP42";"2025-06-29T13:11:24.022303";"-16.443663799999999";"-71.511077200000003";"DOG_ANOTHER_AREA";NA;3;"0";3;NA;"no";"cluster3"
"1.8.12-64";"VP42";"2025-06-29T13:28:57.866474";"-16.443591300000001";"-71.5149531";"P";"si";3;"0";3;NA;"no";"cluster3"
"1.8.30-1";"VP38";"2025-06-29T10:35:29.798367";"-16.432107800000001";"-71.511420000000001";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.30-1";"VP38";"2025-06-29T10:12:21.620962";"-16.4315788";"-71.5117537";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.30-39";"VP38";"2025-06-29T10:36:42.167";"-16.4323105";"-71.511274";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.30-38";"VP38";"2025-06-29T10:59:20.521588";"-16.432670000000002";"-71.510908299999997";"LV";NA;NA;NA;NA;NA;"no";"cluster3"
"1.8.30-1";"VP38";"2025-06-29T10:35:11.834621";"-16.431992099999999";"-71.5115014";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.30-39";"VP38";"2025-06-29T10:36:04.041671";"-16.432196699999999";"-71.511338300000006";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.30-38";"VP38";"2025-06-29T10:01:31.036085";"-16.431282400000001";"-71.511979100000005";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.30-38";"VP38";"2025-06-29T10:58:43.473910";"-16.432605500000001";"-71.510997000000003";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.30-37";"VP38";"2025-06-29T11:12:08.514664";"-16.4336336";"-71.510550699999996";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.30-1";"VP38";"2025-06-29T10:34:39.766884";"-16.431809999999999";"-71.511526700000005";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.12-64";"VP42";"2025-06-29T13:33:16.384192";"-16.4436155";"-71.514938999999998";"DOG_ANOTHER_AREA";NA;1;"0";1;NA;"no";"cluster3"
"1.8.12-64";"VP42";"2025-06-29T13:34:39.624997";"-16.4435848";"-71.514901499999993";"DOG_ANOTHER_AREA";NA;1;"0";1;NA;"no";"cluster3"
"1.8.57-8";"VP03";"2025-07-03T14:55:04.119945";"-16.432831199999999";"-71.521962200000004";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.57-5";"VP03";"2025-07-03T14:55:23.985657";"-16.4328389";"-71.521971500000006";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.57-11";"VP03";"2025-07-03T14:56:40.186406";"-16.432918099999998";"-71.521987899999999";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.57-5";"VP03";"2025-07-03T14:58:10.020953";"-16.432532299999998";"-71.521945099999996";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.57-11";"VP03";"2025-07-03T14:58:17.470131";"-16.432517300000001";"-71.521946999999997";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.57-11";"VP03";"2025-07-03T15:00:42.931709";"-16.432189000000001";"-71.521607599999996";"D";NA;NA;NA;NA;NA;"no";"cluster3"
"1.8.57-11";"VP03";"2025-07-03T15:00:47.639203";"-16.4321898";"-71.521607500000002";"D";NA;NA;NA;NA;NA;"no";"cluster3"
"1.8.57-6";"VP03";"2025-07-03T15:01:03.130411";"-16.432691200000001";"-71.521651899999995";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.51-15";"VP01";"2025-07-03T15:07:56.723011";"-16.4334028";"-71.520215399999998";"P";"si";1;"0";0;NA;"no";"cluster3"
"1.8.57-10";"VP03";"2025-07-03T15:08:29.427858";"-16.432372600000001";"-71.520496199999997";"P";"si";1;"1";1;NA;"no";"cluster3"
"1.8.57-3";"VP01";"2025-07-03T15:08:55.859344";"-16.433425";"-71.520169999999993";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.57-3";"VP01";"2025-07-03T15:09:11.193140";"-16.433425";"-71.520169999999993";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.51-15";"VP01";"2025-07-03T15:10:53.033719";"-16.433458300000002";"-71.520144999999999";"P";"si";1;"0";0;NA;"no";"cluster3"
"1.8.51-14";"VP01";"2025-07-03T15:12:58.856927";"-16.4333618";"-71.519963500000003";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.57-10";"VP03";"2025-07-03T15:17:06.085649";"-16.432282900000001";"-71.520033699999999";"P";"si";1;"1";0;NA;"no";"cluster3"
"1.8.57-7";"VP01";"2025-07-03T15:16:24.615329";"-16.433253799999999";"-71.519567800000004";"P";"si";1;"0";0;NA;"no";"cluster3"
"1.8.57-1";"VP01";"2025-07-03T15:19:51.404436";"-16.4331684";"-71.5192421";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.51-12";"VP01";"2025-07-03T15:22:28.530571";"-16.433228700000001";"-71.518929700000001";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.52-2";"VP01";"2025-07-03T15:24:09.322396";"-16.433013299999999";"-71.518405000000001";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.52-2";"VP01";"2025-07-03T15:24:18.477979";"-16.433013299999999";"-71.518405000000001";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.52-2";"VP01";"2025-07-03T15:24:30.748060";"-16.433013299999999";"-71.518405000000001";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.52-3";"VP01";"2025-07-03T15:24:52.458363";"-16.433013299999999";"-71.518405000000001";"LV";NA;NA;NA;NA;NA;"no";"cluster3"
"1.8.52-3";"VP01";"2025-07-03T15:25:09.922451";"-16.433013299999999";"-71.518405000000001";"LV";NA;NA;NA;NA;NA;"no";"cluster3"
"1.8.57-10";"VP03";"2025-07-03T15:26:19.107036";"-16.4322348";"-71.520015000000001";"P";"si";2;"2";2;NA;"no";"cluster3"
"1.8.52-5";"VP01";"2025-07-03T15:26:19.567391";"-16.432904700000002";"-71.518155800000002";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.57-10";"VP03";"2025-07-03T15:26:45.572665";"-16.432229899999999";"-71.519841999999997";"P";"si";1;"1";0;NA;"no";"cluster3"
"1.8.57-9";"VP02";"2025-07-03T15:27:21.301521";"-16.431499800000001";"-71.521677499999996";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.57-4";"VP02";"2025-07-03T15:29:35.877075";"-16.431510200000002";"-71.5216262";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.57-10";"VP02";"2025-07-03T15:30:22.979647";"-16.431526300000002";"-71.521585599999995";"P";"si";1;"1";0;NA;"no";"cluster3"
"1.8.58-2";"VP02";"2025-07-03T15:31:07.000716";"-16.431533300000002";"-71.521487699999994";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.57-10";"VP02";"2025-07-03T15:31:38.972664";"-16.4315471";"-71.521355099999994";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.52-5";"VP01";"2025-07-03T15:34:38.325967";"-16.432713499999998";"-71.518623399999996";"P";"si";1;"1";1;NA;"no";"cluster3"
"1.8.52-5";"VP01";"2025-07-03T15:35:29.303782";"-16.4327167";"-71.518678300000005";"P";"si";2;"2";0;NA;"no";"cluster3"
"1.8.52-5";"VP01";"2025-07-03T15:36:11.692445";"-16.4327167";"-71.518678300000005";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.52-5";"VP01";"2025-07-03T15:36:35.899152";"-16.4327167";"-71.518678300000005";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.57-2";"VP01";"2025-07-03T15:37:31.001102";"-16.4326282";"-71.5188402";"LV";NA;NA;NA;NA;NA;"no";"cluster3"
"1.8.57-2";"VP01";"2025-07-03T15:37:40.123591";"-16.43263";"-71.518849500000002";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.58-2";"VP02";"2025-07-03T15:32:42.308037";"-16.431592200000001";"-71.521395299999995";"P";"si";4;"0";4;NA;"no";"cluster3"
"1.8.57-7";"VP03";"2025-07-03T15:40:08.135145";"-16.432362300000001";"-71.519737399999997";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.57-2";"VP01";"2025-07-03T15:40:29.328144";"-16.432475";"-71.518876399999996";"P";"si";1;"NS";0;NA;"no";"cluster3"
"1.8.57-1";"VP03";"2025-07-03T15:41:02.896959";"-16.432310000000001";"-71.519734799999995";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.57-7";"VP03";"2025-07-03T15:42:11.723902";"-16.432431699999999";"-71.519738799999999";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.57-2";"VP01";"2025-07-03T15:41:53.118800";"-16.432371700000001";"-71.518913299999994";"P";"si";11;"1";0;NA;"no";"cluster3"
"1.8.57-7";"VP02";"2025-07-03T15:43:22.539124";"-16.431510200000002";"-71.521317600000003";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.58-18";"VP02";"2025-07-03T15:43:36.982946";"-16.431508600000001";"-71.521300499999995";"P";"si";1;"1";0;NA;"no";"cluster3"
"1.8.58-2";"VP02";"2025-07-03T15:44:08.392149";"-16.431522699999999";"-71.521251399999997";"P";"si";1;"1";0;NA;"no";"cluster3"
"1.8.53-5";"VP02";"2025-07-03T15:45:16.377072";"-16.431543399999999";"-71.521266400000002";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.58-2";"VP02";"2025-07-03T15:45:32.229971";"-16.431468599999999";"-71.5212334";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.54-5";"VP02";"2025-07-03T15:45:52.384578";"-16.431501799999999";"-71.521174500000001";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.58-2";"VP02";"2025-07-03T15:46:09.181503";"-16.4314611";"-71.521094899999994";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.58-2";"VP02";"2025-07-03T15:46:22.381513";"-16.431458200000002";"-71.521091400000003";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.57-10";"VP02";"2025-07-03T15:46:33.856537";"-16.431453900000001";"-71.521063600000005";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.58-2";"VP02";"2025-07-03T15:46:48.381795";"-16.431450099999999";"-71.521040600000006";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.58-2";"VP02";"2025-07-03T15:47:35.456468";"-16.4314401";"-71.520967200000001";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.57-10";"VP02";"2025-07-03T15:47:48.801389";"-16.431488099999999";"-71.520823899999996";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.58-1";"VP02";"2025-07-03T15:48:10.100732";"-16.4316052";"-71.520803200000003";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.57-10";"VP02";"2025-07-03T15:48:22.594283";"-16.431703500000001";"-71.520724200000004";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.58-2";"VP02";"2025-07-03T15:48:38.710563";"-16.431735";"-71.520668900000004";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.58-2";"VP02";"2025-07-03T15:53:23.075506";"-16.431854300000001";"-71.520813599999997";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.58-2";"VP02";"2025-07-03T15:53:37.159695";"-16.431806600000002";"-71.520827800000006";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.58-2";"VP02";"2025-07-03T15:53:52.286371";"-16.431767900000001";"-71.520858899999993";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.58-2";"VP02";"2025-07-03T15:54:11.244257";"-16.431790899999999";"-71.520889199999999";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.58-2";"VP02";"2025-07-03T15:54:47.704930";"-16.4318372";"-71.520929499999994";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.52-8";"VP03";"2025-07-03T15:54:55.057394";"-16.431954300000001";"-71.518736200000006";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.58-2";"VP02";"2025-07-03T15:54:59.786575";"-16.431917800000001";"-71.521100500000003";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.53-1";"VP03";"2025-07-03T15:55:01.148141";"-16.431954300000001";"-71.518736000000004";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.58-2";"VP02";"2025-07-03T15:55:13.030965";"-16.431883599999999";"-71.521186499999999";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.58-2";"VP02";"2025-07-03T15:55:28.887726";"-16.4318594";"-71.521256699999995";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.58-2";"VP02";"2025-07-03T15:55:41.021618";"-16.4318688";"-71.521267600000002";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.58-2";"VP02";"2025-07-03T15:55:58.714603";"-16.431884799999999";"-71.521359700000005";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.58-2";"VP02";"2025-07-03T15:56:13.355635";"-16.4318767";"-71.521409000000006";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.52-8";"VP03";"2025-07-03T15:56:39.396630";"-16.431929700000001";"-71.518894299999999";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.57-9";"VP03";"2025-07-03T15:56:45.579987";"-16.431929700000001";"-71.518894299999999";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.58-2";"VP02";"2025-07-03T15:56:48.043457";"-16.431915400000001";"-71.521388400000006";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.58-2";"VP02";"2025-07-03T15:57:19.734603";"-16.431989000000002";"-71.521548699999997";"C";NA;NA;NA;NA;"si";"no";"cluster3"
"1.8.57-9";"VP03";"2025-07-03T15:57:53.479461";"-16.431971300000001";"-71.518991099999994";"P";"no";NA;NA;NA;NA;"no";"cluster3"
"1.8.58-2";"VP02";"2025-07-03T15:58:39.651607";"-16.432060700000001";"-71.521574099999995";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.57-4";"VP02";"2025-07-03T15:59:00.847601";"-16.4321333";"-71.521601200000006";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.57-11";"VP02";"2025-07-03T15:59:12.279035";"-16.4321448";"-71.521584399999995";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.57-11";"VP02";"2025-07-03T15:59:40.423112";"-16.432168000000001";"-71.521757500000007";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.57-11";"VP02";"2025-07-03T15:59:52.638695";"-16.432128800000001";"-71.521789499999997";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.57-7";"VP02";"2025-07-03T16:00:11.260971";"-16.432075699999999";"-71.521874800000006";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.57-10";"VP02";"2025-07-03T16:00:30.753884";"-16.432045200000001";"-71.522044699999995";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.57-11";"VP02";"2025-07-03T16:00:45.071169";"-16.432029";"-71.522079899999994";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.58-15";"VP02";"2025-07-03T16:00:59.456380";"-16.432005700000001";"-71.522058000000001";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.58-14";"VP02";"2025-07-03T16:01:46.497132";"-16.4318487";"-71.522132400000004";"P";"si";2;"2";0;NA;"no";"cluster3"
"1.8.58-14";"VP02";"2025-07-03T16:02:26.552469";"-16.431838599999999";"-71.522111800000005";"C";NA;NA;NA;NA;"no";"no";"cluster3"
"1.8.58-14";"VP02";"2025-07-03T16:02:39.418779";"-16.431863799999999";"-71.522088600000004";"C";NA;NA;NA;NA;"no";"no";"cluster3"
