Month Created,Date Created,Time Created,Syncing Date,Latitude,Longitude,ParentCode,PetScannerChip,PetScannerSerial,AnswerCode,Organization,RegionName,ProjectName,UserName,FormName,SpeciesName,WardLocation,GpsDeleted,Accuracy,Especie,estado_vac,edad
Sep,14/09/2025,10:25 AM,14/09/2025,-16.4780443,-71.4733614,V-140925083638-25058-1,,,V-140925102547-25058-31,Peru Rabies Control,Arequipa,Characato (MR_21),vac03ch,VANCAN formulario 2025 General,Dog,,No,9.64,perro,revac,1_mayor
Sep,14/09/2025,10:25 AM,14/09/2025,-16.4780302,-71.4733605,V-140925083638-25058-1,,,V-140925102544-25058-30,Peru Rabies Control,Arequipa,Characato (MR_21),vac03ch,VANCAN formulario 2025 General,Dog,,No,9.64,perro,revac,1_mayor
Sep,14/09/2025,10:25 AM,14/09/2025,-16.4780229,-71.4733794,V-140925083638-25058-1,,,V-140925102538-25058-29,Peru Rabies Control,Arequipa,Characato (MR_21),vac03ch,VANCAN formulario 2025 General,Dog,,No,9.64,perro,revac,1_mayor
Sep,14/09/2025,10:25 AM,14/09/2025,-16.4780802,-71.4733309,V-140925083638-25058-1,,,V-140925102502-25058-28,Peru Rabies Control,Arequipa,Characato (MR_21),vac03ch,VANCAN formulario 2025 General,Dog,,No,9.64,perro,revac,1_mayor
Sep,14/09/2025,10:24 AM,14/09/2025,-16.4780808,-71.4733229,V-140925083638-25058-1,,,V-140925102457-25058-27,Peru Rabies Control,Arequipa,Characato (MR_21),vac03ch,VANCAN formulario 2025 General,Dog,,No,9.64,perro,revac,1_mayor
Sep,14/09/2025,10:24 AM,14/09/2025,-16.4780823,-71.4733068,V-140925083638-25058-1,,,V-140925102437-25058-26,Peru Rabies Control,Arequipa,Characato (MR_21),vac03ch,VANCAN formulario 2025 General,Dog,,No,9.64,perro,revac,1_mayor
Sep,14/09/2025,09:39 AM,14/09/2025,-16.4787491,-71.4726592,V-140925083638-25058-1,,,V-140925093905-25058-25,Peru Rabies Control,Arequipa,Characato (MR_21),vac03ch,VANCAN formulario 2025 General,Dog,,No,9.64,perro,revac,1_mayor
Sep,14/09/2025,09:38 AM,14/09/2025,-16.4787537,-71.4726574,V-140925083638-25058-1,,,V-140925093859-25058-24,Peru Rabies Control,Arequipa,Characato (MR_21),vac03ch,VANCAN formulario 2025 General,Dog,,No,9.64,perro,primovac,1_mayor
Sep,14/09/2025,09:38 AM,14/09/2025,-16.4787573,-71.4726547,V-140925083638-25058-1,,,V-140925093845-25058-23,Peru Rabies Control,Arequipa,Characato (MR_21),vac03ch,VANCAN formulario 2025 General,Dog,,No,9.64,perro,primovac,1_mayor
Sep,14/09/2025,09:38 AM,14/09/2025,-16.4787575,-71.4726545,V-140925083638-25058-1,,,V-140925093839-25058-22,Peru Rabies Control,Arequipa,Characato (MR_21),vac03ch,VANCAN formulario 2025 General,Dog,,No,9.64,perro,primovac,1_mayor
Sep,14/09/2025,09:38 AM,14/09/2025,-16.4787591,-71.4726525,V-140925083638-25058-1,,,V-140925093824-25058-21,Peru Rabies Control,Arequipa,Characato (MR_21),vac03ch,VANCAN formulario 2025 General,Dog,,No,9.64,perro,revac,1_mayor
Sep,14/09/2025,09:38 AM,14/09/2025,-16.4787591,-71.4726525,V-140925083638-25058-1,,,V-140925093821-25058-20,Peru Rabies Control,Arequipa,Characato (MR_21),vac03ch,VANCAN formulario 2025 General,Dog,,No,9.64,gato,,
Sep,14/09/2025,09:38 AM,14/09/2025,-16.4787601,-71.4726511,V-140925083638-25058-1,,,V-140925093817-25058-19,Peru Rabies Control,Arequipa,Characato (MR_21),vac03ch,VANCAN formulario 2025 General,Dog,,No,9.64,gato,,
Sep,14/09/2025,09:38 AM,14/09/2025,-16.4787601,-71.4726511,V-140925083638-25058-1,,,V-140925093810-25058-18,Peru Rabies Control,Arequipa,Characato (MR_21),vac03ch,VANCAN formulario 2025 General,Dog,,No,9.64,perro,revac,1_mayor
Sep,14/09/2025,09:38 AM,14/09/2025,-16.4787665,-71.4726419,V-140925083638-25058-1,,,V-140925093804-25058-17,Peru Rabies Control,Arequipa,Characato (MR_21),vac03ch,VANCAN formulario 2025 General,Dog,,No,9.64,perro,revac,1_mayor
Sep,14/09/2025,09:38 AM,14/09/2025,-16.4787663,-71.4726422,V-140925083638-25058-1,,,V-140925093800-25058-16,Peru Rabies Control,Arequipa,Characato (MR_21),vac03ch,VANCAN formulario 2025 General,Dog,,No,9.64,perro,revac,1_mayor
Sep,14/09/2025,09:37 AM,14/09/2025,-16.4787687,-71.4726356,V-140925083638-25058-1,,,V-140925093755-25058-15,Peru Rabies Control,Arequipa,Characato (MR_21),vac03ch,VANCAN formulario 2025 General,Dog,,No,9.64,perro,revac,1_mayor
Sep,14/09/2025,09:37 AM,14/09/2025,-16.4787694,-71.4726367,V-140925083638-25058-1,,,V-140925093750-25058-14,Peru Rabies Control,Arequipa,Characato (MR_21),vac03ch,VANCAN formulario 2025 General,Dog,,No,9.64,perro,revac,1_mayor
Sep,14/09/2025,09:17 AM,14/09/2025,-16.4787494,-71.4727245,V-140925083638-25058-1,,,V-140925091717-25058-13,Peru Rabies Control,Arequipa,Characato (MR_21),vac03ch,VANCAN formulario 2025 General,Dog,,No,9.64,perro,revac,1_mayor
Sep,14/09/2025,09:17 AM,14/09/2025,-16.4786859,-71.4728832,V-140925083638-25058-1,,,V-140925091712-25058-12,Peru Rabies Control,Arequipa,Characato (MR_21),vac03ch,VANCAN formulario 2025 General,Dog,,No,9.64,perro,revac,1_mayor
Sep,14/09/2025,09:17 AM,14/09/2025,-16.4787628,-71.4727363,V-140925083638-25058-1,,,V-140925091707-25058-11,Peru Rabies Control,Arequipa,Characato (MR_21),vac03ch,VANCAN formulario 2025 General,Dog,,No,9.64,perro,revac,1_mayor
Sep,14/09/2025,09:16 AM,14/09/2025,-16.4787629,-71.472736,V-140925083638-25058-1,,,V-140925091657-25058-10,Peru Rabies Control,Arequipa,Characato (MR_21),vac03ch,VANCAN formulario 2025 General,Dog,,No,9.64,perro,primovac,1_mayor
Sep,14/09/2025,09:07 AM,14/09/2025,-16.4790703,-71.4721665,V-140925083638-25058-1,,,V-140925090742-25058-9,Peru Rabies Control,Arequipa,Characato (MR_21),vac03ch,VANCAN formulario 2025 General,Dog,,No,9.64,perro,revac,1_mayor
Sep,14/09/2025,09:01 AM,14/09/2025,-16.4798426,-71.4716869,V-140925083638-25058-1,,,V-140925090130-25058-8,Peru Rabies Control,Arequipa,Characato (MR_21),vac03ch,VANCAN formulario 2025 General,Dog,,No,9.64,perro,revac,1_mayor
Sep,14/09/2025,09:00 AM,14/09/2025,-16.4798372,-71.471648,V-140925083638-25058-1,,,V-140925090056-25058-7,Peru Rabies Control,Arequipa,Characato (MR_21),vac03ch,VANCAN formulario 2025 General,Dog,,No,9.64,perro,revac,1_mayor
Sep,14/09/2025,09:00 AM,14/09/2025,-16.4798411,-71.4716602,V-140925083638-25058-1,,,V-140925090050-25058-6,Peru Rabies Control,Arequipa,Characato (MR_21),vac03ch,VANCAN formulario 2025 General,Dog,,No,9.64,perro,revac,1_mayor
Sep,14/09/2025,08:54 AM,14/09/2025,-16.4804935,-71.471243,V-140925083638-25058-1,,,V-140925085415-25058-5,Peru Rabies Control,Arequipa,Characato (MR_21),vac03ch,VANCAN formulario 2025 General,Dog,,No,9.64,perro,revac,1_mayor
Sep,14/09/2025,08:54 AM,14/09/2025,-16.4804935,-71.471243,V-140925083638-25058-1,,,V-140925085410-25058-4,Peru Rabies Control,Arequipa,Characato (MR_21),vac03ch,VANCAN formulario 2025 General,Dog,,No,9.64,perro,revac,1_mayor
Sep,14/09/2025,08:50 AM,14/09/2025,-16.4805148,-71.471246,V-140925083638-25058-1,,,V-140925085036-25058-3,Peru Rabies Control,Arequipa,Characato (MR_21),vac03ch,VANCAN formulario 2025 General,Dog,,No,9.64,perro,revac,1_mayor
Sep,14/09/2025,08:50 AM,14/09/2025,-16.480523,-71.4711649,V-140925083638-25058-1,,,V-140925085031-25058-2,Peru Rabies Control,Arequipa,Characato (MR_21),vac03ch,VANCAN formulario 2025 General,Dog,,No,9.64,perro,revac,1_mayor
Sep,14/09/2025,08:37 AM,14/09/2025,-16.4805242,-71.471255,V-140925083638-25058-1,,,V-140925083705-25058-1,Peru Rabies Control,Arequipa,Characato (MR_21),vac03ch,VANCAN formulario 2025 General,Dog,,No,9.64,perro,revac,1_mayor
Sep,14/09/2025,12:25 PM,14/09/2025,-16.4685518,-71.4845421,V-140925073031-25056-1,,,V-140925122511-25056-100,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,revac,1_mayor
Sep,14/09/2025,12:16 PM,14/09/2025,-16.468535,-71.484485,V-140925073031-25056-1,,,V-140925121628-25056-99,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,revac,1_mayor
Sep,14/09/2025,12:14 PM,14/09/2025,-16.4685527,-71.4844172,V-140925073031-25056-1,,,V-140925121416-25056-98,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,revac,1_mayor
Sep,14/09/2025,12:14 PM,14/09/2025,-16.4685464,-71.4844189,V-140925073031-25056-1,,,V-140925121410-25056-97,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,revac,1_mayor
Sep,14/09/2025,12:13 PM,14/09/2025,-16.4683636,-71.4845545,V-140925073031-25056-1,,,V-140925121358-25056-96,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,revac,1_mayor
Sep,14/09/2025,11:52 AM,14/09/2025,-16.468545,-71.484455,V-140925073031-25056-1,,,V-140925115226-25056-95,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,revac,1_mayor
Sep,14/09/2025,11:52 AM,14/09/2025,-16.46851,-71.4843987,V-140925073031-25056-1,,,V-140925115220-25056-94,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,revac,1_mayor
Sep,14/09/2025,11:52 AM,14/09/2025,-16.4685232,-71.4844245,V-140925073031-25056-1,,,V-140925115203-25056-93,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,revac,1_mayor
Sep,14/09/2025,11:51 AM,14/09/2025,-16.4685467,-71.48447,V-140925073031-25056-1,,,V-140925115151-25056-92,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,revac,1_mayor
Sep,14/09/2025,11:39 AM,14/09/2025,-16.4685284,-71.4844682,V-140925073031-25056-1,,,V-140925113944-25056-91,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,revac,1_mayor
Sep,14/09/2025,11:29 AM,14/09/2025,-16.4685098,-71.4844462,V-140925073031-25056-1,,,V-140925112940-25056-90,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,revac,1_mayor
Sep,14/09/2025,11:29 AM,14/09/2025,-16.4684974,-71.4844385,V-140925073031-25056-1,,,V-140925112933-25056-89,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,revac,1_mayor
Sep,14/09/2025,11:29 AM,14/09/2025,-16.46848,-71.48444,V-140925073031-25056-1,,,V-140925112928-25056-88,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,revac,1_mayor
Sep,14/09/2025,11:29 AM,14/09/2025,-16.4684816,-71.4844415,V-140925073031-25056-1,,,V-140925112923-25056-87,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,revac,1_mayor
Sep,14/09/2025,11:29 AM,14/09/2025,-16.4684818,-71.4844383,V-140925073031-25056-1,,,V-140925112916-25056-86,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,revac,1_mayor
Sep,14/09/2025,11:29 AM,14/09/2025,-16.4685212,-71.4844543,V-140925073031-25056-1,,,V-140925112902-25056-85,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,revac,1_mayor
Sep,14/09/2025,11:28 AM,14/09/2025,-16.468525,-71.484438,V-140925073031-25056-1,,,V-140925112853-25056-84,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,primovac,1_mayor
Sep,14/09/2025,11:28 AM,14/09/2025,-16.4684504,-71.4842029,V-140925073031-25056-1,,,V-140925112847-25056-83,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,primovac,1_mayor
Sep,14/09/2025,11:28 AM,14/09/2025,-16.46853,-71.4844117,V-140925073031-25056-1,,,V-140925112841-25056-82,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,primovac,1_mayor
Sep,14/09/2025,11:27 AM,14/09/2025,-16.4683586,-71.4842094,V-140925073031-25056-1,,,V-140925112712-25056-81,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,revac,1_mayor
Sep,14/09/2025,11:27 AM,14/09/2025,-16.4684439,-71.4843888,V-140925073031-25056-1,,,V-140925112706-25056-80,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,revac,1_mayor
Sep,14/09/2025,11:27 AM,14/09/2025,-16.4684548,-71.4843993,V-140925073031-25056-1,,,V-140925112701-25056-79,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,revac,1_mayor
Sep,14/09/2025,11:26 AM,14/09/2025,-16.4685417,-71.4844551,V-140925073031-25056-1,,,V-140925112653-25056-78,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,revac,1_mayor
Sep,14/09/2025,11:26 AM,14/09/2025,-16.4685418,-71.4844591,V-140925073031-25056-1,,,V-140925112648-25056-77,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,revac,1_mayor
Sep,14/09/2025,11:26 AM,14/09/2025,-16.4685067,-71.4844382,V-140925073031-25056-1,,,V-140925112644-25056-76,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,revac,1_mayor
Sep,14/09/2025,11:26 AM,14/09/2025,-16.4685084,-71.4844313,V-140925073031-25056-1,,,V-140925112639-25056-75,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,revac,1_mayor
Sep,14/09/2025,11:26 AM,14/09/2025,-16.46851,-71.4844217,V-140925073031-25056-1,,,V-140925112632-25056-74,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,revac,1_mayor
Sep,14/09/2025,11:15 AM,14/09/2025,-16.468515,-71.4844433,V-140925073031-25056-1,,,V-140925111535-25056-73,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,revac,1_mayor
Sep,14/09/2025,11:14 AM,14/09/2025,-16.46853,-71.4844633,V-140925073031-25056-1,,,V-140925111442-25056-72,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,revac,1_mayor
Sep,14/09/2025,11:02 AM,14/09/2025,-16.4685383,-71.48446,V-140925073031-25056-1,,,V-140925110235-25056-71,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,revac,1_mayor
Sep,14/09/2025,11:02 AM,14/09/2025,-16.4685456,-71.4844439,V-140925073031-25056-1,,,V-140925110229-25056-70,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,revac,1_mayor
Sep,14/09/2025,11:02 AM,14/09/2025,-16.4684583,-71.48437,V-140925073031-25056-1,,,V-140925110221-25056-69,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,revac,1_mayor
Sep,14/09/2025,11:02 AM,14/09/2025,-16.4685367,-71.4844584,V-140925073031-25056-1,,,V-140925110216-25056-68,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,revac,1_mayor
Sep,14/09/2025,11:02 AM,14/09/2025,-16.4685364,-71.4844619,V-140925073031-25056-1,,,V-140925110211-25056-67,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,revac,1_mayor
Sep,14/09/2025,11:02 AM,14/09/2025,-16.4685433,-71.484455,V-140925073031-25056-1,,,V-140925110204-25056-66,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,revac,1_mayor
Sep,14/09/2025,10:46 AM,14/09/2025,-16.4685518,-71.48447,V-140925073031-25056-1,,,V-140925104609-25056-65,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,revac,1_mayor
Sep,14/09/2025,10:46 AM,14/09/2025,-16.4685544,-71.4844683,V-140925073031-25056-1,,,V-140925104603-25056-64,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,revac,1_mayor
Sep,14/09/2025,10:45 AM,14/09/2025,-16.468405,-71.4842612,V-140925073031-25056-1,,,V-140925104558-25056-63,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,primovac,1_mayor
Sep,14/09/2025,10:45 AM,14/09/2025,-16.4685499,-71.4844651,V-140925073031-25056-1,,,V-140925104552-25056-62,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,revac,1_mayor
Sep,14/09/2025,10:45 AM,14/09/2025,-16.4685466,-71.4844735,V-140925073031-25056-1,,,V-140925104548-25056-61,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,revac,1_mayor
Sep,14/09/2025,10:45 AM,14/09/2025,-16.4685509,-71.4844777,V-140925073031-25056-1,,,V-140925104532-25056-60,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,primovac,menor_1
Sep,14/09/2025,10:44 AM,14/09/2025,-16.4684559,-71.4841512,V-140925073031-25056-1,,,V-140925104413-25056-59,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,revac,1_mayor
Sep,14/09/2025,10:43 AM,14/09/2025,-16.4685688,-71.4845203,V-140925073031-25056-1,,,V-140925104331-25056-58,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,revac,1_mayor
Sep,14/09/2025,10:43 AM,14/09/2025,-16.4685809,-71.4845264,V-140925073031-25056-1,,,V-140925104324-25056-57,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,revac,1_mayor
Sep,14/09/2025,10:43 AM,14/09/2025,-16.4685728,-71.4845172,V-140925073031-25056-1,,,V-140925104316-25056-56,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,revac,1_mayor
Sep,14/09/2025,10:43 AM,14/09/2025,-16.4685319,-71.4844983,V-140925073031-25056-1,,,V-140925104307-25056-55,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,primovac,1_mayor
Sep,14/09/2025,10:42 AM,14/09/2025,-16.4685384,-71.4845027,V-140925073031-25056-1,,,V-140925104259-25056-54,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,revac,1_mayor
Sep,14/09/2025,10:42 AM,14/09/2025,-16.4685295,-71.4845037,V-140925073031-25056-1,,,V-140925104254-25056-53,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,revac,1_mayor
Sep,14/09/2025,10:42 AM,14/09/2025,-16.468552,-71.4844751,V-140925073031-25056-1,,,V-140925104236-25056-52,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,8.1,perro,revac,1_mayor
Sep,14/09/2025,10:21 AM,14/09/2025,-16.4685187,-71.4844838,V-140925073031-25056-1,,,V-140925102111-25056-51,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,18.132,perro,revac,1_mayor
Sep,14/09/2025,10:21 AM,14/09/2025,-16.4685253,-71.4844948,V-140925073031-25056-1,,,V-140925102106-25056-50,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,18.132,perro,revac,1_mayor
Sep,14/09/2025,10:21 AM,14/09/2025,-16.4685361,-71.4845214,V-140925073031-25056-1,,,V-140925102102-25056-49,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,18.132,perro,revac,1_mayor
Sep,14/09/2025,10:20 AM,14/09/2025,-16.468476,-71.4843277,V-140925073031-25056-1,,,V-140925102057-25056-48,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,18.132,gato,,
Sep,14/09/2025,10:20 AM,14/09/2025,-16.4684798,-71.4844165,V-140925073031-25056-1,,,V-140925102040-25056-47,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,18.132,perro,revac,1_mayor
Sep,14/09/2025,10:20 AM,14/09/2025,-16.4685421,-71.484471,V-140925073031-25056-1,,,V-140925102035-25056-46,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,18.132,perro,revac,1_mayor
Sep,14/09/2025,10:20 AM,14/09/2025,-16.4685648,-71.4843675,V-140925073031-25056-1,,,V-140925102028-25056-45,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,18.132,perro,revac,1_mayor
Sep,14/09/2025,10:20 AM,14/09/2025,-16.4685593,-71.4844851,V-140925073031-25056-1,,,V-140925102022-25056-44,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,18.132,perro,revac,1_mayor
Sep,14/09/2025,10:13 AM,14/09/2025,-16.4685767,-71.4845037,V-140925073031-25056-1,,,V-140925101341-25056-43,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,18.132,perro,revac,1_mayor
Sep,14/09/2025,10:13 AM,14/09/2025,-16.4685703,-71.4842397,V-140925073031-25056-1,,,V-140925101336-25056-42,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,18.132,perro,revac,1_mayor
Sep,14/09/2025,10:07 AM,14/09/2025,-16.46857,-71.4844921,V-140925073031-25056-1,,,V-140925100723-25056-41,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,18.132,perro,revac,1_mayor
Sep,14/09/2025,10:07 AM,14/09/2025,-16.4685383,-71.4845,V-140925073031-25056-1,,,V-140925100718-25056-40,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,18.132,perro,revac,1_mayor
Sep,14/09/2025,10:01 AM,14/09/2025,-16.468545,-71.4843983,V-140925073031-25056-1,,,V-140925100146-25056-39,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,18.132,perro,revac,1_mayor
Sep,14/09/2025,10:00 AM,14/09/2025,-16.4684554,-71.4841502,V-140925073031-25056-1,,,V-140925100011-25056-38,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,18.132,perro,revac,1_mayor
Sep,14/09/2025,09:52 AM,14/09/2025,-16.4685754,-71.4844375,V-140925073031-25056-1,,,V-140925095230-25056-37,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,18.132,perro,revac,1_mayor
Sep,14/09/2025,09:52 AM,14/09/2025,-16.468585,-71.4844567,V-140925073031-25056-1,,,V-140925095223-25056-36,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,18.132,perro,revac,1_mayor
Sep,14/09/2025,09:50 AM,14/09/2025,-16.4685565,-71.4843891,V-140925073031-25056-1,,,V-140925095040-25056-35,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,18.132,perro,revac,1_mayor
Sep,14/09/2025,09:50 AM,14/09/2025,-16.4685421,-71.48441,V-140925073031-25056-1,,,V-140925095018-25056-34,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,18.132,perro,revac,1_mayor
Sep,14/09/2025,09:50 AM,14/09/2025,-16.4685438,-71.4844251,V-140925073031-25056-1,,,V-140925095012-25056-33,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,18.132,perro,revac,1_mayor
Sep,14/09/2025,09:50 AM,14/09/2025,-16.4685483,-71.48449,V-140925073031-25056-1,,,V-140925095007-25056-32,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,18.132,perro,revac,1_mayor
Sep,14/09/2025,09:43 AM,14/09/2025,-16.4683705,-71.4842247,V-140925073031-25056-1,,,V-140925094305-25056-31,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,18.132,perro,revac,1_mayor
Sep,14/09/2025,09:35 AM,14/09/2025,-16.4685463,-71.4844424,V-140925073031-25056-1,,,V-140925093540-25056-30,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,18.132,perro,revac,1_mayor
Sep,14/09/2025,09:35 AM,14/09/2025,-16.4685733,-71.4844583,V-140925073031-25056-1,,,V-140925093535-25056-29,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,18.132,perro,revac,1_mayor
Sep,14/09/2025,09:31 AM,14/09/2025,-16.4685419,-71.4844672,V-140925073031-25056-1,,,V-140925093138-25056-28,Peru Rabies Control,Arequipa,Characato (MR_21),vac01ch,VANCAN formulario 2025 General,Dog,,No,18.132,perro,revac,1_mayor
